,season,round,driver,driver_points,driver_wins,driver_standings_pos
20046,2005,11,albers,4.0,0,18
20047,2005,11,rosa,4.0,0,19
20048,2005,11,klien,4.0,0,20
20049,2005,11,friesacher,3.0,0,21
20050,2005,11,liuzzi,1.0,0,22
20051,2005,11,sato,0.0,0,23
20052,2005,11,zonta,0.0,0,24
20053,2005,11,davidson,0.0,0,25
20054,2005,12,alonso,87.0,6,1
20055,2005,12,raikkonen,51.0,3,2
20056,2005,12,michael_schumacher,47.0,1,3
20057,2005,12,montoya,34.0,1,4
20058,2005,12,barrichello,31.0,0,5
20059,2005,12,trulli,31.0,0,6
20060,2005,12,fisichella,30.0,1,7
20061,2005,12,ralf_schumacher,26.0,0,8
20062,2005,12,heidfeld,25.0,0,9
20063,2005,12,webber,22.0,0,10
20064,2005,12,coulthard,19.0,0,11
20065,2005,12,button,15.0,0,12
20066,2005,12,massa,8.0,0,13
20067,2005,12,monteiro,6.0,0,14
20068,2005,12,wurz,6.0,0,15
20069,2005,12,villeneuve,6.0,0,16
20070,2005,12,karthikeyan,5.0,0,17
20071,2005,12,albers,4.0,0,18
20072,2005,12,rosa,4.0,0,19
20073,2005,12,klien,4.0,0,20
20074,2005,12,friesacher,3.0,0,21
20075,2005,12,liuzzi,1.0,0,22
20076,2005,12,sato,0.0,0,23
20077,2005,12,doornbos,0.0,0,24
20078,2005,12,zonta,0.0,0,25
20079,2005,12,davidson,0.0,0,26
20080,2005,13,alonso,87.0,6,1
20081,2005,13,raikkonen,61.0,4,2
20082,2005,13,michael_schumacher,55.0,1,3
20083,2005,13,trulli,36.0,0,4
20084,2005,13,montoya,34.0,1,5
20085,2005,13,ralf_schumacher,32.0,0,6
20086,2005,13,barrichello,31.0,0,7
20087,2005,13,fisichella,30.0,1,8
20088,2005,13,heidfeld,28.0,0,9
20089,2005,13,webber,24.0,0,10
20090,2005,13,button,19.0,0,11
20091,2005,13,coulthard,19.0,0,12
20092,2005,13,massa,8.0,0,13
20093,2005,13,monteiro,6.0,0,14
20094,2005,13,wurz,6.0,0,15
20095,2005,13,villeneuve,6.0,0,16
20096,2005,13,karthikeyan,5.0,0,17
20097,2005,13,albers,4.0,0,18
20098,2005,13,rosa,4.0,0,19
20099,2005,13,klien,4.0,0,20
20100,2005,13,friesacher,3.0,0,21
20101,2005,13,liuzzi,1.0,0,22
20102,2005,13,sato,1.0,0,23
20103,2005,13,doornbos,0.0,0,24
20104,2005,13,zonta,0.0,0,25
20105,2005,13,davidson,0.0,0,26
20106,2005,14,alonso,95.0,6,1
20107,2005,14,raikkonen,71.0,5,2
20108,2005,14,michael_schumacher,55.0,1,3
20109,2005,14,montoya,40.0,1,4
20110,2005,14,trulli,39.0,0,5
20111,2005,14,fisichella,35.0,1,6
20112,2005,14,ralf_schumacher,32.0,0,7
20113,2005,14,barrichello,31.0,0,8
20114,2005,14,heidfeld,28.0,0,9
20115,2005,14,webber,24.0,0,10
20116,2005,14,button,23.0,0,11
20117,2005,14,coulthard,21.0,0,12
20118,2005,14,massa,8.0,0,13
20119,2005,14,monteiro,6.0,0,14
20120,2005,14,wurz,6.0,0,15
20121,2005,14,villeneuve,6.0,0,16
20122,2005,14,karthikeyan,5.0,0,17
20123,2005,14,klien,5.0,0,18
20124,2005,14,albers,4.0,0,19
20125,2005,14,rosa,4.0,0,20
20126,2005,14,friesacher,3.0,0,21
20127,2005,14,sato,1.0,0,22
20128,2005,14,liuzzi,1.0,0,23
20129,2005,14,doornbos,0.0,0,24
20130,2005,14,zonta,0.0,0,25
20131,2005,14,davidson,0.0,0,26
20132,2005,15,alonso,103.0,6,1
20133,2005,15,raikkonen,76.0,5,2
20134,2005,15,michael_schumacher,55.0,1,3
20135,2005,15,montoya,50.0,2,4
20136,2005,15,trulli,43.0,0,5
20137,2005,15,fisichella,41.0,1,6
20138,2005,15,ralf_schumacher,35.0,0,7
20139,2005,15,barrichello,31.0,0,8
20140,2005,15,heidfeld,28.0,0,9
20141,2005,15,button,24.0,0,10
20142,2005,15,webber,24.0,0,11
20143,2005,15,coulthard,21.0,0,12
20144,2005,15,massa,8.0,0,13
20145,2005,15,monteiro,6.0,0,14
20146,2005,15,wurz,6.0,0,15
20147,2005,15,villeneuve,6.0,0,16
20148,2005,15,karthikeyan,5.0,0,17
20149,2005,15,klien,5.0,0,18
20150,2005,15,albers,4.0,0,19
20151,2005,15,rosa,4.0,0,20
20152,2005,15,friesacher,3.0,0,21
20153,2005,15,pizzonia,2.0,0,22
20154,2005,15,sato,1.0,0,23
20155,2005,15,liuzzi,1.0,0,24
20156,2005,15,doornbos,0.0,0,25
20157,2005,15,zonta,0.0,0,26
20158,2005,15,davidson,0.0,0,27
20159,2005,16,alonso,111.0,6,1
20160,2005,16,raikkonen,86.0,6,2
20161,2005,16,michael_schumacher,55.0,1,3
20162,2005,16,montoya,50.0,2,4
20163,2005,16,trulli,43.0,0,5
20164,2005,16,fisichella,41.0,1,6
20165,2005,16,ralf_schumacher,37.0,0,7
20166,2005,16,barrichello,35.0,0,8
20167,2005,16,button,30.0,0,9
20168,2005,16,webber,29.0,0,10
20169,2005,16,heidfeld,28.0,0,11
20170,2005,16,coulthard,21.0,0,12
20171,2005,16,villeneuve,9.0,0,13
20172,2005,16,massa,8.0,0,14
20173,2005,16,monteiro,7.0,0,15
20174,2005,16,wurz,6.0,0,16
20175,2005,16,karthikeyan,5.0,0,17
20176,2005,16,klien,5.0,0,18
20177,2005,16,albers,4.0,0,19
20178,2005,16,rosa,4.0,0,20
20179,2005,16,friesacher,3.0,0,21
20180,2005,16,pizzonia,2.0,0,22
20181,2005,16,sato,1.0,0,23
20182,2005,16,liuzzi,1.0,0,24
20183,2005,16,doornbos,0.0,0,25
20184,2005,16,zonta,0.0,0,26
20185,2005,16,davidson,0.0,0,27
20186,2005,17,alonso,117.0,6,1
20187,2005,17,raikkonen,94.0,6,2
20188,2005,17,montoya,60.0,3,3
20189,2005,17,michael_schumacher,60.0,1,4
20190,2005,17,fisichella,45.0,1,5
20191,2005,17,trulli,43.0,0,6
20192,2005,17,barrichello,38.0,0,7
20193,2005,17,ralf_schumacher,38.0,0,8
20194,2005,17,button,32.0,0,9
20195,2005,17,webber,29.0,0,10
20196,2005,17,heidfeld,28.0,0,11
20197,2005,17,coulthard,21.0,0,12
20198,2005,17,villeneuve,9.0,0,13
20199,2005,17,massa,8.0,0,14
20200,2005,17,monteiro,7.0,0,15
20201,2005,17,wurz,6.0,0,16
20202,2005,17,karthikeyan,5.0,0,17
20203,2005,17,klien,5.0,0,18
20204,2005,17,albers,4.0,0,19
20205,2005,17,rosa,4.0,0,20
20206,2005,17,friesacher,3.0,0,21
20207,2005,17,pizzonia,2.0,0,22
20208,2005,17,sato,1.0,0,23
20209,2005,17,liuzzi,1.0,0,24
20210,2005,17,doornbos,0.0,0,25
20211,2005,17,zonta,0.0,0,26
20212,2005,17,davidson,0.0,0,27
20213,2005,18,alonso,123.0,6,1
20214,2005,18,raikkonen,104.0,7,2
20215,2005,18,michael_schumacher,62.0,1,3
20216,2005,18,montoya,60.0,3,4
20217,2005,18,fisichella,53.0,1,5
20218,2005,18,trulli,43.0,0,6
20219,2005,18,ralf_schumacher,39.0,0,7
20220,2005,18,barrichello,38.0,0,8
20221,2005,18,button,36.0,0,9
20222,2005,18,webber,34.0,0,10
20223,2005,18,heidfeld,28.0,0,11
20224,2005,18,coulthard,24.0,0,12
20225,2005,18,villeneuve,9.0,0,13
20226,2005,18,massa,8.0,0,14
20227,2005,18,monteiro,7.0,0,15
20228,2005,18,wurz,6.0,0,16
20229,2005,18,karthikeyan,5.0,0,17
20230,2005,18,klien,5.0,0,18
20231,2005,18,albers,4.0,0,19
20232,2005,18,rosa,4.0,0,20
20233,2005,18,friesacher,3.0,0,21
20234,2005,18,pizzonia,2.0,0,22
20235,2005,18,sato,1.0,0,23
20236,2005,18,liuzzi,1.0,0,24
20237,2005,18,doornbos,0.0,0,25
20238,2005,18,zonta,0.0,0,26
20239,2005,18,davidson,0.0,0,27
20240,2005,19,alonso,133.0,7,1
20241,2005,19,raikkonen,112.0,7,2
20242,2005,19,michael_schumacher,62.0,1,3
20243,2005,19,montoya,60.0,3,4
20244,2005,19,fisichella,58.0,1,5
20245,2005,19,ralf_schumacher,45.0,0,6
20246,2005,19,trulli,43.0,0,7
20247,2005,19,barrichello,38.0,0,8
20248,2005,19,button,37.0,0,9
20249,2005,19,webber,36.0,0,10
20250,2005,19,heidfeld,28.0,0,11
20251,2005,19,coulthard,24.0,0,12
20252,2005,19,massa,11.0,0,13
20253,2005,19,villeneuve,9.0,0,14
20254,2005,19,klien,9.0,0,15
20255,2005,19,monteiro,7.0,0,16
20256,2005,19,wurz,6.0,0,17
20257,2005,19,karthikeyan,5.0,0,18
20258,2005,19,albers,4.0,0,19
20259,2005,19,rosa,4.0,0,20
20260,2005,19,friesacher,3.0,0,21
20261,2005,19,pizzonia,2.0,0,22
20262,2005,19,sato,1.0,0,23
20263,2005,19,liuzzi,1.0,0,24
20264,2005,19,doornbos,0.0,0,25
20265,2005,19,zonta,0.0,0,26
20266,2005,19,davidson,0.0,0,27
20267,2006,1,alonso,10.0,1,1
20268,2006,1,michael_schumacher,8.0,0,2
20269,2006,1,raikkonen,6.0,0,3
20270,2006,1,button,5.0,0,4
20271,2006,1,montoya,4.0,0,5
20272,2006,1,webber,3.0,0,6
20273,2006,1,rosberg,2.0,0,7
20274,2006,1,klien,1.0,0,8
20275,2006,1,massa,0.0,0,9
20276,2006,1,coulthard,0.0,0,10
20277,2006,1,liuzzi,0.0,0,11
20278,2006,1,heidfeld,0.0,0,12
20279,2006,1,speed,0.0,0,13
20280,2006,1,ralf_schumacher,0.0,0,14
20281,2006,1,barrichello,0.0,0,15
20282,2006,1,trulli,0.0,0,16
20283,2006,1,monteiro,0.0,0,17
20284,2006,1,sato,0.0,0,18
20285,2006,2,alonso,18.0,1,1
20286,2006,2,michael_schumacher,11.0,0,2
20287,2006,2,button,11.0,0,3
20288,2006,2,fisichella,10.0,1,4
20289,2006,2,montoya,9.0,0,5
20290,2006,2,raikkonen,6.0,0,6
20291,2006,2,massa,4.0,0,7
20292,2006,2,webber,3.0,0,8
20293,2006,2,rosberg,2.0,0,9
20294,2006,2,villeneuve,2.0,0,10
20295,2006,2,ralf_schumacher,1.0,0,11
20296,2006,2,klien,1.0,0,12
20297,2006,2,trulli,0.0,0,13
20298,2006,2,barrichello,0.0,0,14
20299,2006,2,coulthard,0.0,0,15
20300,2006,2,liuzzi,0.0,0,16
20301,2006,2,albers,0.0,0,17
20302,2006,2,heidfeld,0.0,0,18
20303,2006,2,monteiro,0.0,0,19
20304,2006,2,speed,0.0,0,20
20305,2006,2,sato,0.0,0,21
20306,2006,3,alonso,28.0,2,1
20307,2006,3,fisichella,14.0,1,2
20308,2006,3,raikkonen,14.0,0,3
20309,2006,3,michael_schumacher,11.0,0,4
20310,2006,3,button,11.0,0,5
20311,2006,3,montoya,9.0,0,6
20312,2006,3,ralf_schumacher,7.0,0,7
20313,2006,3,heidfeld,5.0,0,8
20314,2006,3,villeneuve,5.0,0,9
20315,2006,3,massa,4.0,0,10
20316,2006,3,webber,3.0,0,11
20317,2006,3,barrichello,2.0,0,12
20318,2006,3,rosberg,2.0,0,13
20319,2006,3,coulthard,1.0,0,14
20320,2006,3,klien,1.0,0,15
20321,2006,3,speed,0.0,0,16
20322,2006,3,trulli,0.0,0,17
20323,2006,3,liuzzi,0.0,0,18
20324,2006,3,albers,0.0,0,19
20325,2006,3,sato,0.0,0,20
20326,2006,3,monteiro,0.0,0,21
20327,2006,3,ide,0.0,0,22
20328,2006,4,alonso,36.0,2,1
20329,2006,4,michael_schumacher,21.0,1,2
20330,2006,4,raikkonen,18.0,0,3
20331,2006,4,fisichella,15.0,1,4
20332,2006,4,montoya,15.0,0,5
20333,2006,4,button,13.0,0,6
20334,2006,4,massa,9.0,0,7
20335,2006,4,ralf_schumacher,7.0,0,8
20336,2006,4,webber,6.0,0,9
20337,2006,4,heidfeld,5.0,0,10
20338,2006,4,villeneuve,5.0,0,11
20339,2006,4,barrichello,2.0,0,12
20340,2006,4,rosberg,2.0,0,13
20341,2006,4,coulthard,1.0,0,14
20342,2006,4,klien,1.0,0,15
20343,2006,4,speed,0.0,0,16
20344,2006,4,trulli,0.0,0,17
20345,2006,4,liuzzi,0.0,0,18
20346,2006,4,albers,0.0,0,19
20347,2006,4,sato,0.0,0,20
20348,2006,4,monteiro,0.0,0,21
20349,2006,4,ide,0.0,0,22
20350,2006,5,alonso,44.0,2,1
20351,2006,5,michael_schumacher,31.0,2,2
20352,2006,5,raikkonen,23.0,0,3
20353,2006,5,fisichella,18.0,1,4
20354,2006,5,massa,15.0,0,5
20355,2006,5,montoya,15.0,0,6
20356,2006,5,button,13.0,0,7
20357,2006,5,ralf_schumacher,7.0,0,8
20358,2006,5,barrichello,6.0,0,9
20359,2006,5,webber,6.0,0,10
20360,2006,5,villeneuve,6.0,0,11
20361,2006,5,heidfeld,5.0,0,12
20362,2006,5,rosberg,4.0,0,13
20363,2006,5,coulthard,1.0,0,14
20364,2006,5,klien,1.0,0,15
20365,2006,5,trulli,0.0,0,16
20366,2006,5,speed,0.0,0,17
20367,2006,5,liuzzi,0.0,0,18
20368,2006,5,albers,0.0,0,19
20369,2006,5,monteiro,0.0,0,20
20370,2006,5,sato,0.0,0,21
20371,2006,5,ide,0.0,0,22
20372,2006,6,alonso,54.0,3,1
20373,2006,6,michael_schumacher,39.0,2,2
20374,2006,6,raikkonen,27.0,0,3
20375,2006,6,fisichella,24.0,1,4
20376,2006,6,massa,20.0,0,5
20377,2006,6,button,16.0,0,6
20378,2006,6,montoya,15.0,0,7
20379,2006,6,barrichello,8.0,0,8
20380,2006,6,ralf_schumacher,7.0,0,9
20381,2006,6,heidfeld,6.0,0,10
20382,2006,6,webber,6.0,0,11
20383,2006,6,villeneuve,6.0,0,12
20384,2006,6,rosberg,4.0,0,13
20385,2006,6,coulthard,1.0,0,14
20386,2006,6,klien,1.0,0,15
20387,2006,6,trulli,0.0,0,16
20388,2006,6,speed,0.0,0,17
20389,2006,6,liuzzi,0.0,0,18
20390,2006,6,albers,0.0,0,19
20391,2006,6,monteiro,0.0,0,20
20392,2006,6,sato,0.0,0,21
20393,2006,6,ide,0.0,0,22
20394,2006,7,alonso,64.0,4,1
20395,2006,7,michael_schumacher,43.0,2,2
20396,2006,7,fisichella,27.0,1,3
20397,2006,7,raikkonen,27.0,0,4
20398,2006,7,montoya,23.0,0,5
20399,2006,7,massa,20.0,0,6
20400,2006,7,button,16.0,0,7
20401,2006,7,barrichello,13.0,0,8
20402,2006,7,ralf_schumacher,8.0,0,9
20403,2006,7,heidfeld,8.0,0,10
20404,2006,7,coulthard,7.0,0,11
20405,2006,7,webber,6.0,0,12
20406,2006,7,villeneuve,6.0,0,13
20407,2006,7,rosberg,4.0,0,14
20408,2006,7,klien,1.0,0,15
20409,2006,7,trulli,0.0,0,16
20410,2006,7,speed,0.0,0,17
20411,2006,7,liuzzi,0.0,0,18
20412,2006,7,albers,0.0,0,19
20413,2006,7,monteiro,0.0,0,20
20414,2006,7,sato,0.0,0,21
20415,2006,7,ide,0.0,0,22
20416,2006,7,montagny,0.0,0,23
20417,2006,8,alonso,74.0,5,1
20418,2006,8,michael_schumacher,51.0,2,2
20419,2006,8,raikkonen,33.0,0,3
20420,2006,8,fisichella,32.0,1,4
20421,2006,8,montoya,26.0,0,5
20422,2006,8,massa,24.0,0,6
20423,2006,8,button,16.0,0,7
20424,2006,8,barrichello,13.0,0,8
20425,2006,8,heidfeld,10.0,0,9
20426,2006,8,ralf_schumacher,8.0,0,10
20427,2006,8,coulthard,7.0,0,11
20428,2006,8,villeneuve,7.0,0,12
20429,2006,8,webber,6.0,0,13
20430,2006,8,rosberg,4.0,0,14
20431,2006,8,klien,1.0,0,15
20432,2006,8,trulli,0.0,0,16
20433,2006,8,speed,0.0,0,17
20434,2006,8,liuzzi,0.0,0,18
20435,2006,8,albers,0.0,0,19
20436,2006,8,monteiro,0.0,0,20
20437,2006,8,sato,0.0,0,21
20438,2006,8,ide,0.0,0,22
20439,2006,8,montagny,0.0,0,23
20440,2006,9,alonso,84.0,6,1
20441,2006,9,michael_schumacher,59.0,2,2
20442,2006,9,raikkonen,39.0,0,3
20443,2006,9,fisichella,37.0,1,4
20444,2006,9,massa,28.0,0,5
20445,2006,9,montoya,26.0,0,6
20446,2006,9,button,16.0,0,7
20447,2006,9,barrichello,13.0,0,8
20448,2006,9,heidfeld,12.0,0,9
20449,2006,9,ralf_schumacher,8.0,0,10
20450,2006,9,coulthard,8.0,0,11
20451,2006,9,villeneuve,7.0,0,12
20452,2006,9,webber,6.0,0,13
20453,2006,9,rosberg,4.0,0,14
20454,2006,9,trulli,3.0,0,15
20455,2006,9,klien,1.0,0,16
20456,2006,9,speed,0.0,0,17
20457,2006,9,liuzzi,0.0,0,18
20458,2006,9,albers,0.0,0,19
20459,2006,9,monteiro,0.0,0,20
20460,2006,9,sato,0.0,0,21
20461,2006,9,ide,0.0,0,22
20462,2006,9,montagny,0.0,0,23
20463,2006,10,alonso,88.0,6,1
20464,2006,10,michael_schumacher,69.0,3,2
20465,2006,10,fisichella,43.0,1,3
20466,2006,10,raikkonen,39.0,0,4
20467,2006,10,massa,36.0,0,5
20468,2006,10,montoya,26.0,0,6
20469,2006,10,button,16.0,0,7
20470,2006,10,barrichello,16.0,0,8
20471,2006,10,heidfeld,12.0,0,9
20472,2006,10,coulthard,10.0,0,10
20473,2006,10,ralf_schumacher,8.0,0,11
20474,2006,10,trulli,8.0,0,12
20475,2006,10,villeneuve,7.0,0,13
20476,2006,10,webber,6.0,0,14
20477,2006,10,rosberg,4.0,0,15
20478,2006,10,liuzzi,1.0,0,16
20479,2006,10,klien,1.0,0,17
20480,2006,10,speed,0.0,0,18
20481,2006,10,albers,0.0,0,19
20482,2006,10,monteiro,0.0,0,20
20483,2006,10,sato,0.0,0,21
20484,2006,10,ide,0.0,0,22
20485,2006,10,montagny,0.0,0,23
20486,2006,11,alonso,96.0,6,1
20487,2006,11,michael_schumacher,79.0,4,2
20488,2006,11,fisichella,46.0,1,3
20489,2006,11,raikkonen,43.0,0,4
20490,2006,11,massa,42.0,0,5
20491,2006,11,montoya,26.0,0,6
20492,2006,11,button,16.0,0,7
20493,2006,11,barrichello,16.0,0,8
20494,2006,11,ralf_schumacher,13.0,0,9
20495,2006,11,heidfeld,13.0,0,10
20496,2006,11,coulthard,10.0,0,11
20497,2006,11,trulli,8.0,0,12
20498,2006,11,villeneuve,7.0,0,13
20499,2006,11,webber,6.0,0,14
20500,2006,11,rosberg,4.0,0,15
20501,2006,11,rosa,2.0,0,16
20502,2006,11,liuzzi,1.0,0,17
20503,2006,11,klien,1.0,0,18
20504,2006,11,speed,0.0,0,19
20505,2006,11,albers,0.0,0,20
20506,2006,11,monteiro,0.0,0,21
20507,2006,11,sato,0.0,0,22
20508,2006,11,ide,0.0,0,23
20509,2006,11,montagny,0.0,0,24
20510,2006,12,alonso,100.0,6,1
20511,2006,12,michael_schumacher,89.0,5,2
20512,2006,12,massa,50.0,0,3
20513,2006,12,fisichella,49.0,1,4
20514,2006,12,raikkonen,49.0,0,5
20515,2006,12,montoya,26.0,0,6
20516,2006,12,button,21.0,0,7
20517,2006,12,barrichello,16.0,0,8
20518,2006,12,ralf_schumacher,13.0,0,9
20519,2006,12,heidfeld,13.0,0,10
20520,2006,12,coulthard,10.0,0,11
20521,2006,12,trulli,10.0,0,12
20522,2006,12,villeneuve,7.0,0,13
20523,2006,12,webber,6.0,0,14
20524,2006,12,rosberg,4.0,0,15
20525,2006,12,rosa,2.0,0,16
20526,2006,12,klien,2.0,0,17
20527,2006,12,liuzzi,1.0,0,18
20528,2006,12,speed,0.0,0,19
20529,2006,12,albers,0.0,0,20
20530,2006,12,monteiro,0.0,0,21
20531,2006,12,sato,0.0,0,22
20532,2006,12,ide,0.0,0,23
20533,2006,12,montagny,0.0,0,24
20534,2006,13,alonso,100.0,6,1
20535,2006,13,michael_schumacher,90.0,5,2
20536,2006,13,massa,52.0,0,3
20537,2006,13,fisichella,49.0,1,4
20538,2006,13,raikkonen,49.0,0,5
20539,2006,13,button,31.0,1,6
20540,2006,13,montoya,26.0,0,7
20541,2006,13,barrichello,21.0,0,8
20542,2006,13,heidfeld,19.0,0,9
20543,2006,13,ralf_schumacher,16.0,0,10
20544,2006,13,coulthard,14.0,0,11
20545,2006,13,rosa,10.0,0,12
20546,2006,13,trulli,10.0,0,13
20547,2006,13,villeneuve,7.0,0,14
20548,2006,13,webber,6.0,0,15
20549,2006,13,rosberg,4.0,0,16
20550,2006,13,klien,2.0,0,17
20551,2006,13,liuzzi,1.0,0,18
20552,2006,13,speed,0.0,0,19
20553,2006,13,monteiro,0.0,0,20
20554,2006,13,albers,0.0,0,21
20555,2006,13,sato,0.0,0,22
20556,2006,13,ide,0.0,0,23
20557,2006,13,montagny,0.0,0,24
20558,2006,14,alonso,108.0,6,1
20559,2006,14,michael_schumacher,96.0,5,2
20560,2006,14,massa,62.0,1,3
20561,2006,14,fisichella,52.0,1,4
20562,2006,14,raikkonen,49.0,0,5
20563,2006,14,button,36.0,1,6
20564,2006,14,montoya,26.0,0,7
20565,2006,14,barrichello,22.0,0,8
20566,2006,14,heidfeld,19.0,0,9
20567,2006,14,ralf_schumacher,18.0,0,10
20568,2006,14,rosa,14.0,0,11
20569,2006,14,coulthard,14.0,0,12
20570,2006,14,trulli,10.0,0,13
20571,2006,14,villeneuve,7.0,0,14
20572,2006,14,webber,6.0,0,15
20573,2006,14,rosberg,4.0,0,16
20574,2006,14,klien,2.0,0,17
20575,2006,14,liuzzi,1.0,0,18
20576,2006,14,speed,0.0,0,19
20577,2006,14,monteiro,0.0,0,20
20578,2006,14,albers,0.0,0,21
20579,2006,14,sato,0.0,0,22
20580,2006,14,kubica,0.0,0,23
20581,2006,14,ide,0.0,0,24
20582,2006,14,montagny,0.0,0,25
20583,2006,15,alonso,108.0,6,1
20584,2006,15,michael_schumacher,106.0,6,2
20585,2006,15,massa,62.0,1,3
20586,2006,15,fisichella,57.0,1,4
20587,2006,15,raikkonen,57.0,0,5
20588,2006,15,button,40.0,1,6
20589,2006,15,montoya,26.0,0,7
20590,2006,15,barrichello,25.0,0,8
20591,2006,15,heidfeld,20.0,0,9
20592,2006,15,ralf_schumacher,18.0,0,10
20593,2006,15,rosa,14.0,0,11
20594,2006,15,coulthard,14.0,0,12
20595,2006,15,trulli,12.0,0,13
20596,2006,15,villeneuve,7.0,0,14
20597,2006,15,kubica,6.0,0,15
20598,2006,15,webber,6.0,0,16
20599,2006,15,rosberg,4.0,0,17
20600,2006,15,klien,2.0,0,18
20601,2006,15,liuzzi,1.0,0,19
20602,2006,15,speed,0.0,0,20
20603,2006,15,monteiro,0.0,0,21
20604,2006,15,albers,0.0,0,22
20605,2006,15,sato,0.0,0,23
20606,2006,15,ide,0.0,0,24
20607,2006,15,montagny,0.0,0,25
20608,2006,16,michael_schumacher,116.0,7,1
20609,2006,16,alonso,116.0,6,2
20610,2006,16,fisichella,63.0,1,3
20611,2006,16,massa,62.0,1,4
20612,2006,16,raikkonen,57.0,0,5
20613,2006,16,button,45.0,1,6
20614,2006,16,barrichello,28.0,0,7
20615,2006,16,montoya,26.0,0,8
20616,2006,16,heidfeld,22.0,0,9
20617,2006,16,rosa,18.0,0,10
20618,2006,16,ralf_schumacher,18.0,0,11
20619,2006,16,coulthard,14.0,0,12
20620,2006,16,trulli,12.0,0,13
20621,2006,16,webber,7.0,0,14
20622,2006,16,villeneuve,7.0,0,15
20623,2006,16,kubica,6.0,0,16
20624,2006,16,rosberg,4.0,0,17
20625,2006,16,klien,2.0,0,18
20626,2006,16,liuzzi,1.0,0,19
20627,2006,16,speed,0.0,0,20
20628,2006,16,monteiro,0.0,0,21
20629,2006,16,albers,0.0,0,22
20630,2006,16,sato,0.0,0,23
20631,2006,16,doornbos,0.0,0,24
20632,2006,16,ide,0.0,0,25
20633,2006,16,montagny,0.0,0,26
20634,2006,16,yamamoto,0.0,0,27
20635,2006,17,alonso,126.0,7,1
20636,2006,17,michael_schumacher,116.0,7,2
20637,2006,17,massa,70.0,1,3
20638,2006,17,fisichella,69.0,1,4
20639,2006,17,raikkonen,61.0,0,5
20640,2006,17,button,50.0,1,6
20641,2006,17,barrichello,28.0,0,7
20642,2006,17,montoya,26.0,0,8
20643,2006,17,heidfeld,23.0,0,9
20644,2006,17,ralf_schumacher,20.0,0,10
20645,2006,17,rosa,18.0,0,11
20646,2006,17,trulli,15.0,0,12
20647,2006,17,coulthard,14.0,0,13
20648,2006,17,webber,7.0,0,14
20649,2006,17,villeneuve,7.0,0,15
20650,2006,17,kubica,6.0,0,16
20651,2006,17,rosberg,4.0,0,17
20652,2006,17,klien,2.0,0,18
20653,2006,17,liuzzi,1.0,0,19
20654,2006,17,speed,0.0,0,20
20655,2006,17,monteiro,0.0,0,21
20656,2006,17,albers,0.0,0,22
20657,2006,17,sato,0.0,0,23
20658,2006,17,doornbos,0.0,0,24
20659,2006,17,ide,0.0,0,25
20660,2006,17,montagny,0.0,0,26
20661,2006,17,yamamoto,0.0,0,27
20662,2006,18,alonso,134.0,7,1
20663,2006,18,michael_schumacher,121.0,7,2
20664,2006,18,massa,80.0,2,3
20665,2006,18,fisichella,72.0,1,4
20666,2006,18,raikkonen,65.0,0,5
20667,2006,18,button,56.0,1,6
20668,2006,18,barrichello,30.0,0,7
20669,2006,18,montoya,26.0,0,8
20670,2006,18,heidfeld,23.0,0,9
20671,2006,18,ralf_schumacher,20.0,0,10
20672,2006,18,rosa,19.0,0,11
20673,2006,18,trulli,15.0,0,12
20674,2006,18,coulthard,14.0,0,13
20675,2006,18,webber,7.0,0,14
20676,2006,18,villeneuve,7.0,0,15
20677,2006,18,kubica,6.0,0,16
20678,2006,18,rosberg,4.0,0,17
20679,2006,18,klien,2.0,0,18
20680,2006,18,liuzzi,1.0,0,19
20681,2006,18,speed,0.0,0,20
20682,2006,18,monteiro,0.0,0,21
20683,2006,18,albers,0.0,0,22
20684,2006,18,sato,0.0,0,23
20685,2006,18,doornbos,0.0,0,24
20686,2006,18,ide,0.0,0,25
20687,2006,18,yamamoto,0.0,0,26
20688,2006,18,montagny,0.0,0,27
20689,2007,1,raikkonen,10.0,1,1
20690,2007,1,alonso,8.0,0,2
20691,2007,1,hamilton,6.0,0,3
20692,2007,1,heidfeld,5.0,0,4
20693,2007,1,fisichella,4.0,0,5
20694,2007,1,massa,3.0,0,6
20695,2007,1,rosberg,2.0,0,7
20696,2007,1,ralf_schumacher,1.0,0,8
20697,2007,1,trulli,0.0,0,9
20698,2007,1,kovalainen,0.0,0,10
20699,2007,1,barrichello,0.0,0,11
20700,2007,1,sato,0.0,0,12
20701,2007,1,webber,0.0,0,13
20702,2007,1,liuzzi,0.0,0,14
20703,2007,1,button,0.0,0,15
20704,2007,1,davidson,0.0,0,16
20705,2007,1,sutil,0.0,0,17
20706,2007,2,alonso,18.0,1,1
20707,2007,2,raikkonen,16.0,1,2
20708,2007,2,hamilton,14.0,0,3
20709,2007,2,heidfeld,10.0,0,4
20710,2007,2,fisichella,7.0,0,5
20711,2007,2,massa,7.0,0,6
20712,2007,2,trulli,2.0,0,7
20713,2007,2,rosberg,2.0,0,8
20714,2007,2,kovalainen,1.0,0,9
20715,2007,2,ralf_schumacher,1.0,0,10
20716,2007,2,wurz,0.0,0,11
20717,2007,2,webber,0.0,0,12
20718,2007,2,barrichello,0.0,0,13
20719,2007,2,sato,0.0,0,14
20720,2007,2,button,0.0,0,15
20721,2007,2,liuzzi,0.0,0,16
20722,2007,2,speed,0.0,0,17
